subject,block,rt,response,soa,hist,rsi
3,1,0.3769612,1,100,S,1.8
3,1,0.5886659,1,72,S,0.9
3,1,0.4217568,1,72,S,1.8
3,1,0.3923455,1,100,S,1.3
3,1,0.5093545,0,16,S,0.9
3,1,1.4270439,0,44,S,1.8
3,1,0.4920594,1,72,S,0.9
3,1,0.5127857,1,72,S,1.6
3,1,0.5561107,1,16,S,2.3
3,1,0.418737,1,72,S,1.1
3,1,1.5707122,1,16,S,2.3
3,1,1.5233253,1,16,S,1.8
3,1,0.5166917,1,44,S,1.1
3,1,0.9704172,1,100,S,1.1
3,1,0.5033657,1,72,S,2.3
3,1,0.6635401,1,44,S,1.1
3,1,1.1703111,1,100,S,1.9
3,1,0.5157122,1,100,S,1.8
3,1,0.7319865,1,100,S,1.4
3,1,1.3961264,1,44,S,1.8
3,1,1.9629961,1,44,S,1.4
3,1,0.5131421,1,44,S,1.1
3,1,0.507249,1,44,S,2.1
3,1,1.3415885,1,44,S,1.8
3,1,1.0847101,1,72,S,1.3
3,1,0.69783,1,100,S,2.1
3,1,0.517657,1,16,S,1.1
3,1,0.5886806,1,100,S,2.3
3,1,0.5896168,1,16,S,1.8
3,1,0.4577713,1,72,S,1.1
3,1,0.6111655,1,72,S,1.4
3,1,0.5814289,1,44,S,2.1
3,1,0.473501,1,44,S,1.1
3,2,0.6455041,1,100,S,1.4
3,2,0.6057498,1,100,S,1.3
3,2,0.5307766,1,72,S,2.1
3,2,0.4548826,1,44,S,1.4
3,2,0.4253633,1,72,S,1.6
3,2,0.4678759,1,72,S,1.8
3,2,1.0128906,1,72,S,0.9
3,2,0.5430137,1,16,S,2.3
3,2,2.3849889,1,16,S,1.3
3,2,1.1197661,1,44,S,1.9
3,2,0.9138035,1,72,S,1.9
3,2,0.5689593,1,100,S,0.9
3,2,0.5748496,1,100,S,2.1
3,2,0.4967435,1,16,S,1.1
3,2,0.4422386,1,44,S,1.4
3,2,0.4939839,1,44,S,1.9
3,2,0.4271527,1,72,S,1.8
3,2,0.4281721,1,72,S,1.8
3,2,0.4519187,1,72,S,1.8
3,2,0.498153,1,100,S,1.1
3,2,0.6696768,1,100,S,1.4
3,2,0.6275435,1,16,S,1.4
3,2,0.5579439,1,100,S,1.4
3,2,0.4796116,1,44,S,1.9
3,2,0.4389902,1,44,S,1.9
3,2,0.5723156,1,100,S,1.9
3,2,0.4980023,1,72,S,2.3
3,2,0.5905075,1,44,S,2.1
3,2,0.5249944,1,44,S,2.3
3,2,0.7512771,1,100,S,1.1
3,2,0.5543683,1,16,S,2.3
3,2,0.5019502,1,44,S,0.9
3,2,0.4894824,1,16,S,2.3
3,2,0.5217283,1,16,S,1.6
3,2,0.5001756,1,44,S,1.8
3,2,0.5114279,1,16,S,1.8
3,2,0.5038521,1,44,S,2.3
3,2,0.4824486,1,72,S,1.3
3,2,0.5941893,1,44,S,1.3
3,2,0.5170308,1,16,S,2.1
3,2,0.472755,1,16,S,0.9
3,2,0.4506089,1,16,S,2.3
3,2,0.4419428,1,44,S,1.6
3,2,0.4372569,1,44,S,2.1
3,2,0.4292352,1,100,S,1.4
3,2,0.4374106,1,72,S,1.1
3,3,0.6329782,1,44,S,1.1
3,3,0.4482543,1,100,S,2.1
3,3,0.5505606,1,72,S,0.9
3,3,0.5162535,1,72,S,1.1
3,3,0.6252324,1,100,S,1.9
3,3,1.8230563,1,16,S,1.4
3,3,1.8684193,0,16,S,1.9
3,3,1.3568206,1,72,S,1.4
3,3,0.5564656,1,16,S,2.3
3,3,0.827659,1,100,S,1.9
3,3,1.2344008,0,16,S,1.4
3,3,0.4814108,1,100,S,1.8
3,3,0.6827057,1,44,S,1.8
3,3,0.5967355,1,44,S,0.9
3,3,0.5379685,1,72,S,2.3
3,3,1.0391547,1,72,S,0.9
3,3,0.6137393,1,72,S,0.9
3,3,0.7837042,1,72,S,1.9
3,3,0.6188678,1,16,S,0.9
3,3,0.6236088,1,44,S,2.3
3,3,0.5398919,1,16,S,1.6
3,3,0.5475924,1,44,S,1.1
3,3,0.4475425,1,72,S,1.6
3,3,0.6152486,1,16,S,2.3
3,3,0.416763,1,72,S,2.1
3,3,0.4063254,1,100,S,1.4
3,3,0.5487439,1,100,S,2.3
3,3,0.5538198,1,44,S,1.4
3,3,0.4918157,1,16,S,1.3
3,3,0.5576796,1,100,S,1.6
3,3,0.4024367,1,100,S,1.9
3,3,0.7425084,1,100,S,1.4
3,3,0.5960906,1,100,S,1.1
3,3,0.5609546,1,100,S,2.1
3,3,0.4883327,1,44,S,2.3
3,3,0.565865,1,16,S,1.8
3,3,1.3987512,1,16,S,0.9
3,3,2.1437303,1,16,S,2.1
3,3,0.447547,1,72,S,1.8
3,3,0.4947123,1,16,S,1.1
3,3,0.6025902,1,100,S,1.9
3,3,0.4402021,1,44,S,1.6
3,3,1.3940803,0,16,S,1.6
3,3,0.9796992,1,16,S,1.4
3,3,0.4873184,1,100,S,1.1
3,3,0.4434483,1,72,S,1.1
3,3,0.5320627,1,44,S,1.4
3,3,0.4859539,1,44,S,0.9
3,3,0.4622612,1,72,S,1.6
3,3,0.4239315,1,44,S,2.3
3,3,1.466583,1,16,S,2.1
3,3,0.4203179,1,100,S,2.1
3,3,1.6061591,1,16,S,1.9
3,3,0.4968323,1,44,S,1.1
3,3,0.4549755,1,100,S,2.3
3,3,0.4246714,1,72,S,0.9
3,3,0.5582576,1,72,S,2.1
3,3,0.5566961,1,16,S,1.3
3,3,0.5239444,1,100,S,1.8
3,3,0.6873449,1,16,S,1.6
2,4,0.7014059,0,16,S,2.1
2,4,0.7688912,0,16,S,0.9
2,4,0.874686,1,16,S,0.9
2,4,1.0238993,1,72,S,1.3
2,4,0.5613274,1,100,S,1.4
2,4,0.2947311,1,72,S,0.9
2,4,0.6613218,1,16,S,1.4
2,4,0.5044702,1,72,S,1.6
2,4,0.4412657,1,100,S,2.1
2,4,0.6103807,0,16,S,1.6
2,4,0.5959518,1,100,S,1.6
2,4,0.640267,1,16,S,2.1
2,4,0.4470114,1,72,S,1.3
2,4,0.5570377,1,16,S,1.9
2,4,0.6685278,1,44,S,0.9
2,4,0.9004617,1,44,S,1.4
2,4,0.8201611,0,16,S,0.9
2,4,0.6541597,1,16,S,1.9
2,4,0.7151877,1,72,S,1.4
2,4,0.8244754,1,72,S,1.1
2,4,0.5901431,1,16,S,1.6
2,4,0.5972101,1,16,S,1.8
2,4,0.7761606,0,16,S,1.1
2,4,0.6278729,1,72,S,1.1
2,4,0.959224,1,100,S,1.1
2,4,0.7152502,1,100,S,1.9
2,4,0.8834595,1,44,S,1.4
2,4,0.7232209,1,44,S,1.4
2,4,0.9335051,0,16,S,1.3
2,4,1.2881321,1,100,S,1.8
2,4,0.8481884,1,44,S,1.9
2,4,0.5438188,1,72,S,2.1
2,4,0.9453047,0,16,S,1.3
2,4,0.7551104,1,100,S,2.1
2,4,0.5586779,1,44,S,2.3
2,4,0.6503962,1,44,S,0.9
2,4,0.5667658,1,100,S,1.6
2,4,0.9460226,1,72,S,1.4
2,4,0.4015023,1,72,S,1.6
2,4,0.5269909,1,100,S,2.1
2,4,0.4480853,1,72,S,1.3
2,4,0.585952,1,16,S,2.3
2,4,0.5634105,1,44,S,1.3
2,4,0.4037704,1,100,S,1.8
2,4,0.4377447,1,72,S,1.9
2,4,0.4888818,1,16,S,1.9
2,4,1.1636402,1,16,S,2.3
2,4,0.6903518,1,100,S,1.8
2,4,0.6558547,1,16,S,1.4
2,4,0.5291278,1,100,S,1.3
2,4,1.6416205,0,44,S,2.3
2,4,0.6188739,1,44,S,1.9
2,4,0.6945383,1,100,S,2.1
2,4,0.5144591,1,72,S,1.9
2,4,1.0205026,1,44,S,0.9
2,4,0.6618923,1,100,S,1.4
2,4,0.817958,1,72,S,2.3
2,4,0.8862729,1,16,S,1.9
2,4,0.4648985,1,72,S,1.4
2,4,0.4346194,1,72,S,1.1
2,4,0.4948695,1,72,S,1.8
2,4,0.3558206,1,16,S,2.1
2,4,0.3648398,1,72,S,0.9
2,4,0.5035488,1,72,S,2.3
2,4,0.7503432,0,16,S,2.1
2,4,0.4329936,1,100,S,0.9
2,4,0.3308743,1,72,S,1.3
2,4,0.2777792,1,44,S,2.1
2,4,0.9108395,1,16,S,2.1
2,4,0.5427255,1,44,S,1.8
2,4,0.6245386,1,16,S,2.3
2,4,0.6696122,1,16,S,0.9
2,4,0.5478603,1,72,S,1.4
2,4,0.5331284,1,16,S,2.3
2,4,1.0021826,1,44,S,1.3
2,4,0.4270855,1,16,S,1.9
4,1,0.6149622,1,72,S,1.3
4,1,1.0858876,1,100,S,1.6
4,1,0.7564703,1,16,S,1.3
4,1,0.6353915,1,100,S,2.3
4,1,0.7636802,1,16,S,2.3
4,1,1.0131838,1,16,S,0.9
4,1,0.6736172,1,72,S,1.6
4,1,0.619029,1,72,S,2.1
4,1,0.8315727,1,44,S,1.8
4,1,0.6372813,1,44,S,1.1
4,1,0.6011825,1,100,S,1.4
4,1,0.9823578,1,16,S,1.1
4,1,1.4974875,1,16,S,1.3
4,1,0.6265622,1,72,S,1.6
4,1,0.6674143,1,44,S,1.9
4,1,0.7646673,1,16,S,2.1
4,1,0.6406718,1,72,S,1.3
4,1,0.8677562,1,16,S,1.6
4,1,0.7204263,1,16,S,0.9
4,1,0.6806503,1,16,S,0.9
4,1,0.5894058,1,44,S,1.6
4,1,0.6480685,1,72,S,1.4
4,1,0.7256091,1,72,S,1.1
4,1,0.5556174,1,72,S,1.1
4,1,0.9529518,1,44,S,1.8
4,1,0.7398613,1,44,S,1.8
4,1,0.77813,1,72,S,1.8
4,1,0.6343615,1,100,S,2.1
4,1,0.6223657,1,100,S,1.6
4,1,1.330578,0,44,S,1.8
4,1,0.7102603,1,100,S,0.9
4,1,0.8073174,1,44,S,0.9
4,1,0.7213087,1,100,S,1.6
4,1,0.6682003,1,72,S,1.3
4,1,0.6538696,1,44,S,1.4
4,1,0.7258944,1,44,S,2.1
4,1,0.5677318,1,72,S,1.1
4,1,0.7134423,1,44,S,1.9
4,1,0.7008648,1,44,S,1.3
4,1,0.6438583,1,16,S,1.6
4,1,0.7140553,1,72,S,1.9
4,1,0.7692362,1,100,S,1.4
4,1,0.6458176,1,44,S,2.3
4,1,0.8592906,1,16,S,1.3
4,1,1.0267419,0,44,S,1.8
4,1,0.9205937,0,44,S,2.1
4,1,0.801887,1,16,S,0.9
4,1,0.710332,1,100,S,1.6
4,1,0.6866345,1,44,S,2.1
4,1,0.7625653,1,100,S,0.9
4,1,0.6718474,1,16,S,1.4
4,1,0.6852717,0,44,S,1.6
4,1,1.237017,0,72,S,1.4
4,1,0.7222349,1,16,S,2.1
4,1,1.1520129,1,44,S,2.3
4,1,0.6667978,1,100,S,0.9
4,1,0.6145005,1,100,S,2.1
4,1,0.6073796,1,72,S,1.6
4,1,0.6802155,1,44,S,2.1
4,1,0.6687909,1,72,S,1.4
4,1,0.9333143,1,72,S,1.8
4,1,0.7047432,1,16,S,1.3
4,1,0.7335942,1,72,S,2.3
4,1,0.7327131,0,16,S,1.4
4,1,0.9705445,1,16,S,1.9
4,1,0.6532556,1,44,S,1.4
4,1,0.7026715,1,16,S,1.8
4,1,0.6963569,1,44,S,2.3
4,1,0.7847199,1,44,S,2.3
4,1,1.1467446,1,16,S,0.9
4,1,0.6153093,1,72,S,0.9
4,1,0.6415105,1,72,S,1.8
4,1,0.8790786,0,72,S,1.4
4,1,1.0080894,1,100,S,2.3
4,2,0.9331605,1,16,S,2.1
4,2,0.6235556,1,72,S,1.1
4,2,0.564881,1,72,S,1.1
4,2,0.5402749,1,100,S,1.3
4,2,0.6552665,1,16,S,1.9
4,2,0.758684,1,44,S,1.8
4,2,0.7757831,1,100,S,1.9
4,2,0.624173,1,44,S,1.3
4,2,0.605438,1,100,S,1.6
4,2,0.6570051,0,16,S,0.9
4,2,1.1170628,1,16,S,0.9
4,2,0.7849914,1,44,S,1.9
4,2,0.6778247,1,44,S,2.1
4,2,0.6615045,0,16,S,1.8
4,2,0.5484671,1,72,S,2.1
4,2,0.6052338,1,100,S,1.1
4,2,0.6076088,1,100,S,1.9
4,2,0.5981988,1,44,S,1.9
4,2,0.6010889,1,44,S,1.3
4,2,0.5673525,1,72,S,1.3
4,2,0.6830491,1,100,S,1.9
4,2,0.7649271,1,100,S,1.6
4,2,0.60419,1,100,S,1.8
4,2,0.7943969,1,16,S,1.1
4,2,1.201128,0,16,S,2.1
4,2,0.8386288,0,16,S,1.6
4,2,0.7624024,1,72,S,1.9
4,2,0.8125211,1,16,S,1.9
4,2,0.5915975,1,72,S,1.4
4,2,0.9059613,1,44,S,1.9
4,2,0.7183849,1,16,S,2.3
4,2,0.673696,1,100,S,1.9
4,2,0.7965262,1,16,S,1.8
4,2,0.5738155,1,16,S,1.6
4,2,0.6816673,1,100,S,1.1
4,2,0.6942023,0,72,S,1.1
4,2,0.6078935,1,100,S,0.9
4,2,0.7044771,1,44,S,2.1
4,2,0.6654822,1,72,S,2.1
4,2,0.7055623,1,44,S,2.1
4,2,0.5793581,1,72,S,0.9
4,2,0.5864414,1,44,S,2.1
4,2,0.6633829,0,16,S,1.1
4,2,0.626255,1,44,S,1.8
4,2,0.9565214,1,72,S,1.9
4,2,0.8508835,0,16,S,1.6
4,2,0.6972922,1,44,S,1.6
4,2,0.6473207,1,72,S,1.4
4,2,0.5761213,1,72,S,2.1
4,2,0.9801426,0,72,S,1.6
4,2,0.6656104,1,72,S,1.4
4,2,0.683319,1,72,S,1.1
4,2,0.8026767,1,44,S,0.9
4,2,0.6309631,1,44,S,2.3
4,2,0.6909279,1,16,S,2.1
4,2,0.6890242,1,100,S,1.4
4,2,0.7268164,1,72,S,2.3
4,2,0.6203779,1,44,S,1.8
4,2,0.9672959,1,44,S,1.4
4,2,0.593539,1,44,S,1.8
4,2,0.5699101,1,72,S,2.1
4,2,0.8966016,0,16,S,1.8
4,2,0.7369103,1,100,S,1.4
4,2,0.5867952,1,44,S,2.1
4,2,0.5942802,1,72,S,1.1
4,2,1.299079,1,44,S,1.6
4,2,0.6110968,1,72,S,2.3
4,2,0.6107462,1,72,S,1.9
4,2,0.6928779,1,16,S,1.8
4,2,0.7358671,1,16,S,0.9
4,2,0.6956436,0,44,S,2.3
4,2,0.9254429,1,72,S,1.3
4,2,0.6654778,1,72,S,2.1
4,2,0.7047548,1,100,S,2.1
4,2,0.5782871,1,100,S,1.6
4,2,0.6828729,1,44,S,2.1
4,3,0.4699025,1,100,S,0.9
4,3,0.5488079,1,100,S,1.8
4,3,0.5639653,1,72,S,1.8
4,3,0.4260782,1,100,S,1.8
4,3,0.7187526,1,44,S,2.3
4,3,0.5486632,1,72,S,1.4
4,3,0.6192398,1,72,S,2.3
4,3,0.6332442,1,100,S,1.4
4,3,0.5945986,1,72,S,2.1
4,3,0.7091471,1,72,S,1.9
4,3,0.602781,1,72,S,1.6
4,3,0.544199,1,44,S,1.9
4,3,0.5117307,1,16,S,1.3
4,3,0.510075,1,72,S,1.6
4,3,0.5088959,1,44,S,0.9
4,3,0.5023913,1,44,S,1.9
4,3,0.6450557,1,72,S,2.3
4,3,0.6301318,1,100,S,1.8
4,3,1.0025255,1,72,S,1.4
4,3,0.5642981,1,44,S,1.9
4,3,0.5670735,1,72,S,0.9
4,3,0.6195214,1,16,S,1.3
4,3,0.4946873,1,100,S,1.8
4,3,0.5171722,0,44,S,1.3
4,3,0.5515524,1,44,S,1.1
4,3,0.496798,1,44,S,2.3
4,3,0.5370505,1,72,S,1.6
4,3,0.5562724,1,44,S,1.9
4,3,0.5273372,1,16,S,0.9
4,3,0.6342086,0,16,S,2.1
4,3,0.558529,1,16,S,0.9
4,3,0.5260422,1,44,S,0.9
4,3,0.5590808,1,16,S,1.9
4,3,1.1253046,1,72,S,1.6
4,3,0.591134,1,72,S,1.3
4,3,0.9256936,0,16,S,1.1
4,3,1.0492425,0,72,S,1.3
4,3,0.586465,1,100,S,0.9
4,3,0.6029007,1,16,S,1.6
4,3,0.6165001,1,44,S,1.4
4,3,0.6265045,1,72,S,1.9
4,3,0.5577922,1,100,S,1.6
4,3,0.634064,1,100,S,1.1
4,3,0.7710396,1,44,S,1.8
4,3,0.6483023,1,16,S,1.6
4,3,1.1402962,1,16,S,1.4
4,3,0.6641536,1,72,S,1.6
4,3,0.5290248,1,72,S,1.6
4,3,0.6632803,1,16,S,1.1
4,3,0.6672061,1,16,S,1.1
4,3,0.4957211,1,72,S,1.8
4,3,0.570871,1,44,S,2.3
4,3,0.4934828,1,44,S,1.8
4,3,0.5669526,1,100,S,1.6
4,3,0.636446,0,16,S,1.1
4,3,0.7769886,0,16,S,1.9
4,3,0.6803873,1,44,S,1.4
4,3,0.5313544,1,44,S,2.1
4,3,0.4882172,1,72,S,2.3
4,3,0.6405652,0,16,S,2.3
4,3,0.6466253,0,72,S,1.4
4,3,0.5574202,1,44,S,1.4
4,3,0.9942952,1,72,S,0.9
4,3,0.6192933,1,100,S,1.3
4,3,0.6165802,1,100,S,1.3
4,3,0.5670049,1,100,S,1.4
4,3,0.8153458,1,16,S,1.3
4,3,0.5657125,1,16,S,2.3
4,3,0.536819,1,16,S,1.8
4,3,0.6602362,0,16,S,2.1
4,3,0.5131853,1,100,S,1.4
4,3,0.6945021,1,72,S,1.4
4,3,0.6571324,1,72,S,1.9
4,3,0.5686104,1,44,S,1.6
4,3,0.5821296,1,100,S,1.9
4,3,0.5171877,1,72,S,1.9
4,3,0.5127362,1,72,S,1.3
4,3,0.5963838,0,72,S,1.8
4,3,0.6186489,1,100,S,2.3
4,3,0.5958379,1,100,S,1.3
4,4,0.9529694,0,16,S,1.1
4,4,0.5487652,1,16,S,1.4
4,4,0.5677748,1,44,S,1.8
4,4,0.6119563,1,44,S,0.9
4,4,0.670152,1,44,S,0.9
4,4,0.8674646,1,16,S,1.8
4,4,0.5825607,1,72,S,2.1
4,4,0.5961151,0,16,S,1.9
4,4,0.6484803,1,72,S,1.8
4,4,0.7573229,0,16,S,2.3
4,4,0.622771,1,100,S,1.3
4,4,0.6941112,1,72,S,1.9
4,4,0.6015064,1,100,S,1.4
4,4,0.5866964,1,100,S,1.3
4,4,0.5196177,1,16,S,1.6
4,4,0.5659822,1,44,S,1.1
4,4,0.6031,1,100,S,1.9
4,4,0.617731,1,16,S,1.4
4,4,0.5547435,1,72,S,1.6
4,4,0.5910503,1,72,S,1.3
4,4,0.5013859,1,44,S,1.9
4,4,0.6222386,1,44,S,1.6
4,4,0.5483836,1,100,S,1.8
4,4,0.9312625,0,44,S,1.1
4,4,0.9878141,0,44,S,1.8
4,4,0.5893167,1,16,S,2.3
4,4,0.5761805,1,72,S,1.9
4,4,1.0221977,1,44,S,1.6
4,4,0.5872268,1,44,S,2.3
4,4,0.8857098,1,44,S,1.9
4,4,0.584498,1,72,S,1.1
4,4,0.763917,1,100,S,0.9
4,4,0.6979002,1,100,S,0.9
4,4,0.5977753,1,72,S,1.6
4,4,0.564347,1,100,S,1.3
4,4,0.666922,1,72,S,1.9
4,4,0.6631345,1,100,S,1.1
4,4,0.503242,1,44,S,1.9
4,4,0.589115,1,44,S,1.3
4,4,0.5611489,1,100,S,1.4
4,4,0.7736829,0,16,S,1.1
4,4,0.5555463,1,100,S,1.8
4,4,0.5140349,1,72,S,1.4
4,4,0.4970824,1,72,S,1.8
4,4,0.5784475,1,44,S,1.8
4,4,1.0105131,0,44,S,2.3
4,4,0.5591764,1,100,S,1.3
4,4,0.5405063,1,16,S,1.8
4,4,0.5539897,1,44,S,1.9
4,4,0.5734132,1,72,S,1.6
4,4,0.5305511,0,72,S,1.8
4,4,0.5948599,1,44,S,2.3
4,4,0.6105054,1,44,S,1.4
4,4,0.9750496,1,72,S,1.9
4,4,0.5601746,1,44,S,2.1
4,4,0.5906682,1,100,S,2.3
4,4,0.7265467,0,16,S,1.9
4,4,0.6020788,1,16,S,1.3
4,4,0.8678388,1,16,S,1.9
4,4,0.5640246,1,100,S,2.3
4,4,0.542729,1,100,S,1.6
4,4,0.6728385,1,44,S,1.8
4,4,0.6381042,0,44,S,1.3
4,4,1.1131426,1,72,S,1.8
4,4,0.6456387,1,44,S,1.9
4,4,0.6586609,1,100,S,1.6
4,4,0.8455407,1,44,S,1.4
4,4,0.5385022,1,44,S,2.3
4,4,0.6266273,1,72,S,1.4
4,4,0.8613749,0,100,S,1.4
4,4,0.6020034,1,100,S,1.3
4,4,0.7875093,0,44,S,2.3
4,4,0.591395,1,72,S,1.6
4,4,0.5695695,1,72,S,1.4
4,4,0.5440431,1,16,S,2.1
4,4,0.5782018,1,72,S,1.1
4,4,0.6471751,1,72,S,1.3
4,4,0.5552247,1,44,S,2.3
4,4,0.5583401,1,16,S,1.6
4,4,0.5262996,1,44,S,1.9
4,4,0.6696272,1,44,S,0.9
4,4,0.5686001,1,100,S,1.1
5,1,0.4593116,1,72,S,1.3
5,1,0.4745198,1,72,S,1.4
5,1,0.9889922,0,16,S,1.8
5,1,0.5078276,1,16,S,1.3
5,1,0.4972024,1,72,S,1.8
5,1,0.5142547,1,16,S,1.8
5,1,0.4674186,1,72,S,2.1
5,1,0.4377364,1,72,S,1.4
5,1,0.4022014,1,72,S,1.4
5,1,0.4682734,1,44,S,1.9
5,1,0.4781679,1,44,S,0.9
5,1,0.4831051,1,100,S,1.9
5,1,0.5589866,1,100,S,1.3
5,1,0.4826106,1,44,S,2.3
5,1,0.4924177,1,44,S,1.1
5,1,0.5445154,1,72,S,1.8
5,1,0.4200591,1,72,S,2.1
5,1,0.5033801,1,100,S,1.9
5,1,0.4258524,1,44,S,2.1
5,1,0.4250173,1,72,S,1.3
5,1,0.4911031,1,16,S,1.8
5,1,0.358594,1,44,S,1.3
5,1,0.4085427,1,72,S,0.9
5,1,0.4670586,1,44,S,0.9
5,1,0.4065227,1,72,S,1.1
5,1,0.3889995,1,16,S,2.3
5,1,0.4339964,1,16,S,1.9
5,1,0.5366216,1,100,S,1.1
5,1,0.3709695,1,100,S,1.8
5,1,0.4190299,1,72,S,0.9
5,1,0.462288,1,16,S,0.9
5,1,1.110889,0,16,S,1.6
5,1,0.5859962,1,100,S,1.4
5,1,0.4083553,1,72,S,1.8
5,1,0.5158182,1,44,S,1.4
5,1,0.4052672,1,16,S,0.9
5,1,1.0106059,0,16,S,1.9
5,1,0.4447748,1,44,S,1.9
5,1,0.5369181,1,16,S,1.1
5,1,0.6896124,1,44,S,1.9
5,1,0.5149881,1,100,S,2.3
5,1,0.5127394,1,100,S,1.6
5,1,0.3819587,1,100,S,2.3
5,1,0.4260596,1,16,S,1.3
5,1,0.4143211,1,44,S,2.3
5,1,0.5843172,1,44,S,1.4
5,1,0.4017334,1,72,S,1.3
5,1,0.4648802,1,16,S,1.8
5,1,0.6408819,1,100,S,1.3
5,1,0.6288082,1,100,S,2.1
5,1,0.4046758,1,72,S,1.4
5,1,0.653052,1,44,S,2.1
5,1,0.5007458,1,16,S,1.6
5,1,0.4143068,1,72,S,1.6
5,1,0.4049485,1,100,S,2.3
5,1,0.5059722,1,16,S,1.3
5,1,0.6426252,0,16,S,0.9
5,1,0.2915697,1,72,S,1.8
5,1,0.4653198,1,44,S,1.4
5,1,0.4915779,1,16,S,1.6
5,1,0.4201391,1,72,S,1.1
5,1,0.5305959,1,100,S,1.1
5,1,0.5441358,1,100,S,2.1
5,1,0.485263,1,16,S,2.1
5,1,0.507832,1,16,S,2.3
5,1,0.5151286,1,16,S,0.9
5,1,0.4982822,1,72,S,1.1
5,2,0.746813,0,16,S,2.1
5,2,0.4148448,1,72,S,2.1
5,2,0.4074892,1,100,S,2.1
5,2,0.6768927,1,44,S,1.8
5,2,0.3512168,1,100,S,1.4
5,2,0.488175,1,100,S,1.4
5,2,0.3876315,1,16,S,1.3
5,2,0.3871906,1,16,S,1.6
5,2,0.4401276,1,16,S,2.1
5,2,0.3786724,1,44,S,2.1
5,2,0.3946002,1,16,S,1.9
5,2,0.3766391,1,100,S,1.3
5,2,0.3960246,1,72,S,1.3
5,2,0.459317,1,16,S,1.6
5,2,0.4428604,0,16,S,0.9
5,2,0.3093187,1,44,S,0.9
5,2,0.3767242,1,72,S,2.3
5,2,0.3721546,1,72,S,1.6
5,2,0.4492271,1,44,S,1.6
5,2,0.3186168,1,72,S,1.8
5,2,0.3897238,1,16,S,1.9
5,2,0.4002693,1,72,S,2.3
5,2,0.3769205,1,72,S,1.1
5,2,0.2975257,1,16,S,2.1
5,2,0.3962036,1,44,S,1.8
5,2,0.463361,1,44,S,1.4
5,2,0.5035377,1,72,S,1.6
5,2,0.3921576,1,100,S,1.6
5,2,0.5182518,1,100,S,1.1
5,2,0.4909712,1,44,S,1.4
5,2,0.5361722,1,100,S,1.8
5,2,0.6432147,0,16,S,2.1
5,2,0.4251873,1,16,S,0.9
5,2,0.4511793,1,100,S,0.9
5,2,0.3333049,1,72,S,1.1
5,2,0.4223526,1,16,S,1.9
5,2,0.4409406,1,44,S,1.9
5,2,0.4331525,1,72,S,1.9
5,2,0.4913104,1,16,S,1.8
5,2,0.424741,1,72,S,1.3
5,2,0.4730402,1,16,S,1.8
5,2,0.6084873,0,16,S,0.9
5,2,0.4175669,1,72,S,1.9
5,2,0.4026273,1,44,S,2.1
5,2,0.3550457,1,100,S,2.3
5,2,0.4795603,1,100,S,0.9
5,2,0.5027883,1,100,S,1.6
5,2,0.426731,1,44,S,1.9
5,2,0.4142998,1,44,S,1.4
5,2,0.4208019,1,72,S,0.9
5,2,0.4516099,1,72,S,2.3
5,2,0.5408986,1,72,S,1.3
5,2,0.4152772,1,100,S,1.4
5,2,0.5034436,1,16,S,1.3
5,2,0.451568,1,72,S,1.1
5,2,1.2087403,1,100,S,1.6
5,2,0.4782391,1,16,S,1.9
5,2,0.4541415,1,72,S,2.3
5,2,0.4721867,1,16,S,1.3
5,2,0.4207266,1,72,S,1.4
5,2,0.512874,1,44,S,1.3
5,2,0.6757011,0,16,S,0.9
5,2,0.3714457,1,72,S,2.3
5,2,0.4570778,1,72,S,2.3
5,2,0.3731403,1,72,S,1.6
5,2,0.4684032,1,44,S,1.4
5,2,0.5634602,1,100,S,0.9
5,2,0.4490256,1,72,S,1.8
5,2,0.7254285,0,16,S,1.6
5,2,0.5098437,1,100,S,1.8
5,2,0.567526,1,100,S,2.3
5,2,0.4665211,1,44,S,1.9
5,2,0.7169364,1,44,S,1.9
5,2,0.6095632,0,16,S,1.4
5,2,0.4845913,1,16,S,1.9
5,2,0.5713808,1,44,S,2.3
5,3,0.4219605,1,72,S,1.1
5,3,0.4915043,1,44,S,1.1
5,3,1.0739949,1,44,S,1.3
5,3,0.468128,1,44,S,2.1
5,3,0.4417337,0,16,S,1.9
5,3,0.4273381,1,16,S,1.6
5,3,0.4547414,1,44,S,0.9
5,3,0.4352194,1,72,S,1.6
5,3,0.502125,1,100,S,2.1
5,3,0.4224324,1,16,S,0.9
5,3,0.3381007,1,72,S,1.6
5,3,0.4951668,1,100,S,1.1
5,3,0.5098148,1,100,S,1.1
5,3,1.3090239,0,44,S,2.1
5,3,0.4561746,1,100,S,2.1
5,3,1.0198889,0,16,S,1.1
5,3,0.6434086,0,16,S,2.1
5,3,0.6173314,1,72,S,0.9
5,3,0.4529389,1,100,S,1.6
5,3,0.5394292,1,100,S,2.1
5,3,0.4054925,1,44,S,2.1
5,3,0.3781051,1,100,S,1.3
5,3,0.5054802,1,100,S,1.8
5,3,0.437477,1,44,S,1.8
5,3,0.4429313,1,44,S,1.3
5,3,0.4127826,1,100,S,2.1
5,3,0.4860067,1,16,S,2.1
5,3,0.3798695,1,72,S,1.8
5,3,0.3626994,1,100,S,1.6
5,3,0.9675127,1,16,S,1.3
5,3,0.4572798,1,16,S,1.9
5,3,0.3805837,1,100,S,1.3
