subject,block,rt,response,duration,hist,rsi
21,4,0.4648691,0,0.2,R,1.4
21,4,0.4850109,0,0.2,R,1.9
21,4,0.5092437,0,0.2,R,1.1
21,4,0.2446656,1,0.5,R,1.4
21,4,0.584816,0,0.6,R,1.9
21,4,0.0889723,1,0.8,R,1.9
21,4,0.545816,0,0.2,R,1.6
21,4,0.57298,0,0.5,R,2.3
21,4,0.592925,0,0.5,R,1.8
21,4,0.2410611,1,0.4,R,2.1
21,4,0.1738718,1,0.5,R,1.8
21,4,0.3931379,1,0.8,R,1.9
21,4,0.528708,0,0.2,R,1.9
21,4,0.6127714,1,0.4,R,0.9
21,4,0.8328764,1,0.4,R,1.9
22,1,0.2980992,1,0.5,R,2.1
22,1,0.2172332,1,0.7,R,1.6
22,1,0.1738974,1,0.7,R,1.3
22,1,0.3641154,1,0.5,R,1.6
22,1,0.2947471,1,0.5,R,1.4
22,1,0.2218674,1,0.8,R,1.3
22,1,0.459445,0,0.3,R,1.8
22,1,0.3869819,1,0.3,R,1.3
22,1,0.6038664,0,0.2,R,2.1
22,1,0.2264046,1,0.7,R,1.3
22,1,0.400202,0,0.2,R,1.1
22,1,0.2097176,1,0.5,R,1.4
22,1,0.4976548,1,0.6,R,1.9
22,1,0.3677246,0,0.2,R,1.1
22,1,0.6146375,1,0.4,R,2.1
22,1,0.3482219,1,0.5,R,1.4
22,1,0.2444031,1,0.7,R,1.1
22,1,0.2830244,1,0.6,R,1.6
22,1,0.1895591,1,0.6,R,1.6
22,1,0.2722956,1,0.6,R,2.3
22,1,0.3160488,1,0.5,R,2.1
22,1,0.2840112,1,0.4,R,2.1
22,1,1.1102718,1,0.5,R,1.8
22,1,0.4244318,1,0.6,R,0.9
22,1,0.2685866,1,0.5,R,1.3
22,1,0.348347,0,0.4,R,0.9
22,1,0.3182451,1,0.8,R,1.9
22,1,0.3453518,1,0.7,R,2.3
22,1,0.3063227,0,0.2,R,1.9
22,1,0.3268758,1,0.8,R,2.1
22,1,0.2772696,1,0.8,R,1.6
22,1,0.3731029,0,0.3,R,0.9
22,1,0.370175,1,0.6,R,0.9
22,1,0.2891315,1,0.6,R,1.6
22,1,0.3212463,1,0.5,R,1.1
22,1,0.3254325,0,0.4,R,1.1
22,1,0.6053892,0,0.4,R,0.9
22,1,0.2695819,1,0.8,R,1.3
22,1,0.4295265,0,0.5,R,2.1
22,1,0.5215925,0,0.3,R,1.1
22,1,0.6091027,1,0.6,R,1.8
22,1,0.3333907,0,0.2,R,2.3
22,1,0.2605118,1,0.8,R,0.9
22,1,0.5215054,0,0.4,R,2.3
22,1,0.4413645,1,0.6,R,1.3
22,1,0.2535645,1,0.6,R,1.6
22,1,0.3832331,1,0.5,R,1.1
22,1,0.4923543,0,0.2,R,1.3
22,1,0.5683673,0,0.4,R,1.4
22,1,0.4362233,0,0.2,R,1.9
22,1,0.2561037,1,0.8,R,1.8
22,1,0.2525989,1,0.7,R,2.3
22,1,0.5180322,0,0.3,R,1.4
22,1,0.6730008,1,0.5,R,2.3
22,1,0.4004501,0,0.3,R,2.3
22,1,0.2404319,1,0.7,R,1.1
22,1,0.2931766,1,0.7,R,2.3
22,1,0.2502135,1,0.6,R,2.1
22,1,0.2766509,0,0.3,R,2.1
22,1,0.126331,1,0.7,R,2.1
22,1,0.5572861,0,0.3,R,2.1
22,1,0.1455648,1,0.8,R,0.9
22,1,0.2249341,1,0.8,R,0.9
22,1,0.2444005,1,0.7,R,1.8
22,1,0.3013148,1,0.7,R,1.8
22,1,0.2880627,1,0.6,R,1.4
22,1,0.405459,0,0.3,R,0.9
22,1,0.3410019,0,0.3,R,2.1
22,1,0.2775059,1,0.8,R,1.3
22,1,2.1089897,0,0.4,R,1.4
22,1,0.5060556,0,0.2,R,1.8
22,2,0.4123823,1,0.7,R,2.1
22,2,0.4707152,0,0.2,R,1.3
22,2,0.3750884,1,0.8,R,2.3
22,2,0.5115868,0,0.4,R,1.4
22,2,0.3386351,0,0.2,R,2.1
22,2,0.4859527,1,0.7,R,1.6
22,2,0.2904043,0,0.2,R,1.6
22,2,0.5256092,0,0.2,R,2.3
22,2,0.4322906,0,0.2,R,1.4
22,2,0.3012045,1,0.8,R,0.9
22,2,0.3755197,0,0.4,R,1.4
22,2,0.9138152,1,0.5,R,1.9
22,2,0.4582569,0,0.2,R,1.1
22,2,0.5595639,0,0.6,R,1.4
22,2,0.5014264,1,0.5,R,2.1
22,2,0.4131073,1,0.5,R,1.1
22,2,0.55362,0,0.4,R,1.8
22,2,0.2880562,1,0.8,R,0.9
22,2,0.2777539,0,0.7,R,1.4
22,2,0.6494556,1,0.4,R,0.9
22,2,0.4677559,0,0.3,R,1.9
22,2,0.1496539,0,0.5,R,1.3
22,2,0.1243083,0,0.2,R,1.9
22,2,0.2916165,1,0.6,R,1.4
22,2,0.2969139,1,0.8,R,1.8
22,2,0.3923539,0,0.5,R,1.4
22,2,0.400095,1,0.5,R,2.3
22,2,0.3212591,1,0.5,R,1.4
22,2,0.2493737,1,0.6,R,1.8
22,2,0.2734173,1,0.6,R,1.8
22,2,0.4773963,0,0.2,R,1.1
22,2,0.1726551,0,0.3,R,2.1
22,2,0.4410112,0,0.2,R,1.6
22,2,0.2333349,1,0.6,R,1.6
22,2,0.4250283,0,0.3,R,1.1
22,2,0.6624641,0,0.5,R,1.8
22,2,0.1939157,1,0.7,R,1.9
22,2,0.1842559,1,0.8,R,1.1
22,2,0.517224,0,0.2,R,2.3
22,2,0.2691003,1,0.7,R,1.6
22,2,0.3134,1,0.7,R,1.6
22,2,0.5399467,0,0.3,R,2.3
22,2,0.3639781,0,0.3,R,0.9
22,2,0.285975,1,0.8,R,1.3
22,2,0.4092503,0,0.2,R,2.1
22,2,0.272401,1,0.6,R,1.3
22,2,0.2333736,1,0.8,R,1.8
22,2,0.3484994,1,0.3,R,2.3
22,2,0.4501776,0,0.2,R,1.6
22,2,0.4843311,1,0.6,R,2.1
22,2,0.4731086,1,0.6,R,1.1
22,2,1.0893186,0,0.4,R,2.3
22,2,0.5371256,0,0.2,R,0.9
22,2,0.5930498,0,0.4,R,0.9
22,2,0.476954,0,0.3,R,1.9
22,2,0.4341669,0,0.2,R,1.8
22,2,1.385072,0,0.5,R,1.1
22,2,0.4611145,0,0.3,R,0.9
22,2,0.4371251,0,0.3,R,0.9
22,2,0.3292131,1,0.8,R,2.1
22,2,0.8933481,1,0.5,R,1.4
22,2,0.4694536,0,0.3,R,1.1
22,2,0.3653116,0,0.3,R,1.1
22,2,0.4281246,0,0.5,R,2.3
22,2,0.5006435,0,0.2,R,2.3
22,2,0.4489664,1,0.6,R,1.8
22,2,0.3692322,1,0.7,R,0.9
22,2,0.354403,1,0.8,R,2.1
22,2,0.9690846,0,0.4,R,1.6
22,3,0.3290716,1,0.6,R,1.8
22,3,0.4494034,0,0.3,R,1.8
22,3,0.4133056,1,0.4,R,1.4
22,3,0.5095037,1,0.5,R,2.3
22,3,0.4406067,0,0.4,R,1.9
22,3,0.5281934,0,0.3,R,2.3
22,3,0.6416809,1,0.6,R,2.3
22,3,0.3361577,1,0.8,R,2.3
22,3,0.2893063,1,0.6,R,1.9
22,3,0.3484553,1,0.7,R,2.3
22,3,0.4093445,1,0.5,R,1.8
22,3,0.3372979,0,0.4,R,1.9
22,3,0.277293,1,0.7,R,2.1
22,3,0.2803603,1,0.7,R,1.4
22,3,0.744933,1,0.5,R,1.8
22,3,0.6240771,0,0.2,R,0.9
22,3,0.4044473,0,0.3,R,2.1
22,3,0.4773958,0,0.4,R,1.8
22,3,0.4614207,1,0.8,R,1.1
22,3,0.405168,0,0.3,R,0.9
22,3,0.2723802,0,0.2,R,1.6
22,3,0.3018883,1,0.7,R,1.4
22,3,0.5332544,1,0.7,R,2.3
22,3,0.4460136,0,0.3,R,2.1
22,3,0.3061427,1,0.7,R,1.4
22,3,0.5089877,1,0.8,R,2.3
22,3,0.3934223,0,0.2,R,1.6
22,3,0.6894459,0,0.4,R,2.1
22,3,0.3208972,1,0.8,R,2.1
22,3,0.3883155,1,0.5,R,1.6
22,3,0.3092324,1,0.7,R,2.1
22,3,0.3095391,1,0.7,R,0.9
22,3,0.4923466,1,0.7,R,2.1
22,3,0.4093248,0,0.4,R,2.1
22,3,0.3003463,1,0.6,R,1.9
22,3,0.234468,1,0.8,R,1.6
22,3,0.2401537,1,0.8,R,1.9
22,3,0.3701968,0,0.3,R,1.3
22,3,0.4174852,0,0.4,R,2.1
22,3,0.6570383,0,0.4,R,1.9
22,3,0.3134284,0,0.2,R,2.1
22,3,0.3133179,0,0.2,R,2.1
22,3,0.3009381,0,0.3,R,0.9
22,3,0.2451023,0,0.3,R,1.4
22,3,0.2653658,0,0.3,R,0.9
22,3,0.2931563,1,0.7,R,1.3
22,3,0.2810599,1,0.7,R,1.8
22,3,0.3731526,0,0.2,R,2.1
22,3,0.3733818,0,0.2,R,2.3
22,3,0.6212696,0,0.5,R,1.6
22,3,0.4212233,1,0.7,R,1.4
22,3,0.4261904,1,0.5,R,2.3
22,3,0.3960972,1,0.8,R,0.9
22,3,0.5840963,0,0.4,R,1.9
22,3,0.3210369,1,0.8,R,1.3
22,3,0.3933002,0,0.4,R,2.3
22,3,0.5808883,0,0.5,R,1.9
22,3,0.3442368,0,0.3,R,1.9
22,3,0.6004456,1,0.6,R,0.9
22,3,0.5769505,0,0.5,R,2.3
22,3,0.3966648,1,0.2,R,0.9
22,3,0.3733092,0,0.2,R,2.3
22,3,0.3493865,1,0.7,R,1.9
22,3,0.4095079,0,0.2,R,1.8
22,4,0.3039276,1,0.5,R,2.1
22,4,0.2480196,1,0.7,R,1.6
22,4,0.3594085,1,0.7,R,1.3
22,4,0.6344825,0,0.5,R,1.6
22,4,0.5761866,1,0.5,R,1.4
22,4,0.2221657,1,0.8,R,1.3
22,4,0.5068871,0,0.3,R,1.8
22,4,0.4915548,0,0.3,R,1.3
22,4,0.4424722,0,0.2,R,2.1
22,4,0.2983489,1,0.7,R,1.3
22,4,0.3989314,0,0.2,R,1.1
22,4,0.5899246,0,0.5,R,1.4
22,4,0.2427368,1,0.6,R,1.9
22,4,0.3440518,0,0.2,R,1.1
22,4,0.2865394,0,0.4,R,2.1
22,4,0.4375498,0,0.5,R,1.4
22,4,0.5003533,1,0.7,R,1.1
22,4,0.4095497,1,0.6,R,1.6
22,4,0.3812254,1,0.6,R,1.6
22,4,0.2071268,1,0.6,R,2.3
22,4,0.319816,1,0.5,R,2.1
22,4,0.2199374,1,0.4,R,2.1
22,4,0.3095361,1,0.5,R,1.8
22,4,0.4241844,1,0.6,R,0.9
22,4,0.4684548,0,0.5,R,1.3
22,4,0.4214509,0,0.4,R,0.9
22,4,0.2323569,1,0.8,R,1.9
22,4,0.7052311,1,0.7,R,2.3
22,4,0.2584454,0,0.2,R,1.9
22,4,0.3971938,1,0.8,R,1.6
22,4,0.4285287,0,0.3,R,0.9
22,4,0.4332137,1,0.6,R,0.9
22,4,0.3209909,1,0.6,R,1.6
22,4,0.4569971,1,0.5,R,1.1
22,4,0.5890879,0,0.4,R,1.1
22,4,0.4612088,0,0.4,R,0.9
22,4,0.3019754,1,0.8,R,1.3
22,4,0.3024616,1,0.5,R,2.1
22,4,0.369408,0,0.3,R,1.1
22,4,0.3694208,0,0.6,R,1.8
22,4,0.3653511,0,0.2,R,2.3
22,4,0.597309,1,0.8,R,0.9
22,4,0.4733558,0,0.4,R,2.3
22,4,0.3390618,1,0.6,R,1.3
22,4,0.3252844,1,0.6,R,1.6
22,4,0.3041363,1,0.5,R,1.1
22,4,0.3962194,0,0.2,R,1.3
22,4,0.3366115,0,0.4,R,1.4
22,4,0.3801846,0,0.2,R,1.9
22,4,0.3216324,1,0.8,R,1.8
22,4,0.3172377,1,0.7,R,2.3
22,4,0.5970994,0,0.3,R,1.4
22,4,0.6812585,0,0.5,R,2.3
22,4,0.3852544,0,0.3,R,2.3
22,4,0.2812594,1,0.7,R,1.1
22,4,0.3644362,1,0.7,R,2.3
22,4,0.5855826,1,0.6,R,2.1
22,4,0.3093934,0,0.3,R,2.1
22,4,0.3332468,1,0.7,R,2.1
22,4,0.4142808,0,0.3,R,2.1
22,4,0.361291,1,0.8,R,0.9
22,4,0.24881,1,0.8,R,0.9
22,4,0.3163622,1,0.7,R,1.8
22,4,0.3581176,1,0.7,R,1.8
22,4,0.336488,1,0.6,R,1.4
22,4,0.4372634,0,0.3,R,0.9
22,4,0.2851465,0,0.3,R,2.1
22,4,0.2775482,1,0.8,R,1.3
22,4,0.2854971,1,0.4,R,1.4
22,4,0.4252956,0,0.2,R,1.8
23,1,0.7525432,1,0.6,R,2.1
23,1,0.344453,0,0.4,R,1.4
23,1,0.237365,1,0.8,R,1.1
23,1,0.2812325,1,0.8,R,1.6
23,1,0.3943545,0,0.5,R,1.9
23,1,0.2430047,1,0.6,R,1.6
23,1,0.5129524,0,0.5,R,2.1
23,1,0.2420903,1,0.7,R,1.6
23,1,0.5687807,0,0.8,R,0.9
23,1,0.4081458,1,0.6,R,2.3
23,1,0.4892205,0,0.2,R,1.8
23,1,0.4729266,1,0.5,R,1.9
23,1,0.8686727,1,0.6,R,1.6
23,1,0.5528052,0,0.5,R,0.9
23,1,0.4920226,1,0.8,R,1.1
23,1,0.2890554,0,0.3,R,1.8
23,1,0.5413085,0,0.2,R,2.3
23,1,0.4400506,1,0.7,R,1.4
23,1,0.2410948,1,0.7,R,1.8
23,1,0.4883392,0,0.2,R,2.3
23,1,0.2728004,1,0.6,R,1.4
23,1,0.4940061,0,0.2,R,1.4
23,1,0.5082688,0,0.3,R,1.6
23,1,0.2773709,1,0.8,R,1.1
23,1,0.4048334,0,0.5,R,1.9
23,1,0.3480467,0,0.4,R,1.6
23,1,0.3419838,0,0.2,R,1.9
23,1,0.364603,0,0.4,R,1.6
23,1,0.3521956,0,0.2,R,1.8
23,1,0.1931953,1,0.7,R,1.4
23,1,0.4969873,0,0.3,R,1.6
23,1,0.2813444,1,0.8,R,1.6
23,1,0.2891131,1,0.8,R,1.6
23,1,0.4244801,0,0.2,R,1.9
23,1,0.458007,1,0.8,R,2.3
23,1,0.2560581,1,0.8,R,1.9
23,1,0.2349659,1,0.8,R,1.6
23,1,0.4822821,0,0.3,R,1.1
23,1,0.3242563,1,0.7,R,1.8
23,1,0.3221581,0,0.6,R,1.4
23,1,0.3245418,0,0.4,R,1.4
23,1,0.2692742,0,0.2,R,1.1
23,1,0.3342071,0,0.6,R,1.8
23,1,0.41373,0,0.5,R,1.9
23,1,0.73743,0,0.5,R,1.9
23,1,0.568964,0,0.4,R,2.1
23,1,0.4118605,1,0.4,R,1.9
23,1,1.3212277,0,0.3,R,1.4
23,1,0.4089644,1,0.6,R,2.1
23,1,0.5781293,0,0.4,R,1.9
23,1,0.7482179,0,0.3,R,2.1
23,1,0.4164575,0,0.6,R,1.6
23,1,0.2262917,1,0.7,R,1.3
23,1,0.5701769,0,0.2,R,1.4
23,1,0.4201132,1,0.6,R,1.3
23,1,0.6732141,1,0.2,R,1.4
23,1,0.2657813,1,0.5,R,1.9
23,1,0.3572143,1,0.4,R,1.4
23,1,0.2328528,1,0.7,R,1.8
23,1,0.2282996,1,0.8,R,2.1
23,1,0.2249815,1,0.8,R,1.8
23,1,0.4490628,0,0.5,R,2.3
23,1,0.4939638,0,0.5,R,2.1
23,1,0.4252373,0,0.3,R,1.9
23,1,0.2651892,1,0.8,R,1.3
23,1,0.7251887,0,0.5,R,1.8
23,1,0.6690708,1,0.7,R,2.1
23,1,0.5380148,0,0.2,R,1.8
23,2,0.5216971,0,0.2,R,1.8
23,2,0.1618765,0,0.5,R,1.8
23,2,0.2559364,1,0.4,R,0.9
23,2,0.2390626,1,0.8,R,1.3
23,2,0.1848396,1,0.8,R,1.3
23,2,0.2063165,1,0.8,R,0.9
23,2,0.1226395,1,0.7,R,1.4
23,2,0.21194,0,0.6,R,1.8
23,2,0.0561224,0,0.3,R,1.8
23,2,0.3347929,0,0.2,R,2.3
23,2,0.3578909,0,0.3,R,1.3
23,2,0.2774845,1,0.6,R,1.6
23,2,0.1084154,0,0.6,R,2.3
23,2,0.3825335,0,0.2,R,1.1
23,2,0.1010548,1,0.8,R,1.6
23,2,0.3050781,1,0.3,R,1.6
23,2,0.4669243,0,0.2,R,2.1
23,2,0.2583084,0,0.6,R,1.3
23,2,0.2703493,0,0.4,R,1.3
23,2,0.2558562,0,0.5,R,2.1
23,2,0.3406517,0,0.3,R,1.4
23,2,0.5239061,0,0.7,R,2.1
23,2,0.6141004,0,0.5,R,1.8
23,2,0.3290296,0,0.3,R,1.4
23,2,0.2083219,0,0.4,R,1.1
23,2,0.3881896,0,0.3,R,2.3
23,2,0.2801843,0,0.2,R,1.6
23,2,0.2534882,0,0.4,R,2.3
23,2,0.268432,0,0.3,R,1.6
23,2,0.2172034,0,0.4,R,1.3
23,2,0.3202562,0,0.3,R,1.1
23,2,0.4366746,0,0.3,R,1.8
23,2,0.3799955,0,0.2,R,1.9
23,2,0.5449489,0,0.2,R,1.1
23,2,0.2612883,1,0.5,R,1.4
23,2,0.2253226,1,0.6,R,1.8
23,2,0.2615666,1,0.4,R,1.6
23,2,0.2388082,1,0.6,R,2.3
23,2,0.0813209000000001,1,0.8,R,2.3
23,2,0.2651039,0,0.3,R,1.1
23,2,0.3289265,0,0.4,R,2.3
23,2,0.2370086,1,0.8,R,1.8
23,2,0.5289631,0,0.3,R,1.9
23,2,0.5376508,0,0.4,R,1.3
23,2,0.3884187,0,0.4,R,1.8
23,2,0.265608,1,0.8,R,1.4
23,2,0.4247715,0,0.3,R,1.8
23,2,0.4495469,0,0.5,R,1.8
23,2,0.2492085,1,0.8,R,2.1
23,2,0.4693712,0,0.3,R,0.9
23,2,0.4061406,0,0.5,R,1.3
23,2,0.412856,0,0.6,R,2.3
23,2,0.2318862,1,0.6,R,1.3
23,2,0.3188647,1,0.3,R,0.9
23,2,0.5954901,0,0.5,R,1.6
23,2,0.4688637,1,0.5,R,1.6
23,2,0.2675235,1,0.7,R,2.1
23,2,0.2250121,0,0.5,R,1.8
23,2,1.0642746,0,0.2,R,2.3
23,2,0.2286519,1,0.7,R,1.6
23,2,0.3262189,0,0.4,R,1.3
23,2,0.3690994,0,0.6,R,1.1
23,2,0.3183458,1,0.4,R,2.3
23,2,0.4453058,0,0.3,R,1.4
23,2,0.3022812,1,0.5,R,2.3
23,2,0.668993,0,0.2,R,1.3
23,2,0.4339198,0,0.6,R,1.8
23,2,0.4453022,0,0.2,R,1.6
23,2,0.35315,0,0.3,R,1.6
23,2,0.3168779,0,0.6,R,1.4
23,2,0.4492653,0,0.2,R,1.1
23,2,0.2764321,0,0.5,R,1.1
23,2,0.4173668,0,0.4,R,0.9
23,3,0.2080557,0,0.2,R,1.6
23,3,0.4924669,0,0.7,R,1.3
23,3,0.2453355,1,0.7,R,1.6
23,3,0.3122464,0,0.4,R,1.9
23,3,0.2376741,1,0.7,R,1.9
23,3,0.3895141,0,0.3,R,2.3
23,3,0.2491087,1,0.6,R,1.6
23,3,0.3460534,0,0.5,R,1.3
23,3,0.2413427,0,0.5,R,2.3
23,3,0.2252814,1,0.6,R,1.4
23,3,0.2204172,0,0.3,R,1.1
23,3,1.3926919,0,0.6,R,1.8
23,3,0.4102196,0,0.7,R,2.1
23,3,0.2482842,0,0.6,R,2.1
23,3,0.3969636,0,0.7,R,1.8
23,3,0.4119912,0,0.2,R,1.9
23,3,0.3102252,0,0.3,R,2.1
23,3,0.4607786,1,0.7,R,1.9
23,3,0.2211264,1,0.7,R,1.4
23,3,0.4490312,0,0.3,R,1.1
23,3,0.2579957,0,0.4,R,1.8
23,3,0.3601254,0,0.2,R,1.3
23,3,0.5171625,0,0.6,R,1.9
23,3,0.8941682,0,0.7,R,1.9
23,3,0.3612962,0,0.2,R,1.8
23,3,0.2610359,0,0.4,R,1.3
23,3,0.3090479,0,0.5,R,2.1
23,3,0.4251956,0,0.2,R,1.3
23,3,0.4481533,0,0.2,R,1.3
23,3,0.4718738,0,0.4,R,0.9
23,3,0.3608617,0,0.3,R,1.3
23,3,0.4238807,1,0.6,R,1.6
23,3,0.2182246,1,0.8,R,2.1
23,3,0.2610681,1,0.8,R,2.3
23,3,0.3573625,0,0.4,R,2.3
23,3,0.2174239,0,0.4,R,0.9
23,3,0.2579905,1,0.8,R,1.6
23,3,0.409045,0,0.7,R,2.1
23,3,0.264916,0,0.4,R,1.1
23,3,0.2610238,0,0.5,R,0.9
23,3,0.2490084,1,0.8,R,1.6
23,3,0.4131837,0,0.2,R,0.9
23,3,0.3768898,0,0.4,R,1.6
23,3,0.2460998,0,0.3,R,2.3
23,3,0.1941414,1,0.7,R,1.4
23,3,0.4708916,0,0.8,R,0.9
23,3,0.5162895,0,0.5,R,1.1
23,3,0.4525285,0,0.2,R,1.4
23,3,0.3731023,0,0.4,R,2.3
23,3,0.2412508,0,0.4,R,1.6
23,3,0.3332696,0,0.2,R,2.3
23,3,0.2208282,0,0.3,R,1.1
23,3,0.2572898,0,0.6,R,1.3
23,3,1.3929833,0,0.6,R,1.3
23,3,0.4094198,0,0.2,R,1.9
23,3,0.27776,1,0.5,R,1.9
23,3,0.3808044,1,0.5,R,1.6
23,3,0.3421037,0,0.3,R,1.9
23,3,0.4011079,0,0.5,R,1.6
23,3,0.3047399,0,0.4,R,1.9
23,3,0.7443802,0,0.4,R,0.9
23,3,0.2773192,1,0.6,R,1.8
23,3,0.2812923,1,0.7,R,2.3
23,3,0.4573972,0,0.2,R,1.3
23,3,0.3410502,0,0.3,R,1.4
23,3,0.3300909,1,0.7,R,1.9
23,3,1.0120846,1,0.5,R,0.9
23,3,0.4894453,0,0.5,R,1.8
23,3,0.8004519,0,0.2,R,1.4
23,3,0.2453658,1,0.6,R,1.1
23,3,0.4491356,0,0.4,R,1.6
23,4,0.3138784,1,0.6,R,1.1
23,4,0.2733522,1,0.5,R,1.3
23,4,0.4301251,1,0.3,R,2.3
23,4,0.370369,1,0.6,R,1.4
23,4,0.9122735,1,0.4,R,0.9
23,4,0.4894211,0,0.2,R,1.1
23,4,0.7807253,0,0.4,R,1.6
23,4,0.508308,1,0.6,R,2.1
23,4,0.3679516,1,0.5,R,1.1
23,4,0.6380202,1,0.6,R,1.6
23,4,0.258119,1,0.7,R,1.8
23,4,0.3739878,0,0.2,R,1.1
23,4,0.4690043,1,0.6,R,0.9
23,4,0.7407746,0,0.7,R,1.6
23,4,0.3233841,1,0.8,R,1.1
23,4,0.4739037,0,0.2,R,1.8
23,4,0.5662776,1,0.4,R,0.9
23,4,0.410143,0,0.3,R,0.9
23,4,0.37599,0,0.2,R,0.9
23,4,0.3611714,0,0.2,R,1.4
23,4,0.3658369,1,0.8,R,1.3
23,4,0.3526156,1,0.8,R,2.1
23,4,0.48896,1,0.6,R,1.9
23,4,0.3811863,1,0.5,R,1.1
23,4,0.4725416,0,0.3,R,1.8
23,4,0.7446024,0,0.5,R,1.9
23,4,0.4280959,1,0.4,R,0.9
23,4,0.5761939,0,0.3,R,0.9
23,4,1.1980272,0,0.6,R,1.9
23,4,0.4725583,0,0.2,R,1.8
23,4,0.7164387,1,0.6,R,2.1
23,4,0.8693071,1,0.6,R,0.9
23,4,0.4769457,0,0.6,R,1.1
23,4,0.2800795,1,0.8,R,2.3
23,4,0.3424576,1,0.5,R,2.1
23,4,0.3040209,1,0.7,R,1.3
23,4,0.340924,1,0.7,R,1.1
23,4,0.4772836,0,0.3,R,1.4
23,4,0.3894466,1,0.6,R,1.3
23,4,0.2810099,1,0.7,R,2.1
23,4,1.0341612,0,0.4,R,0.9
23,4,0.308477,1,0.5,R,1.3
23,4,0.4001129,1,0.5,R,1.9
23,4,0.4204613,1,0.2,R,1.1
23,4,0.7722201,0,0.2,R,1.6
23,4,0.4569194,1,0.3,R,1.8
23,4,0.6373469,1,0.2,R,2.3
23,4,0.3010592,1,0.8,R,1.4
23,4,0.6213382,0,0.2,R,0.9
23,4,0.3899403,1,0.5,R,1.1
23,4,0.421493,1,0.5,R,1.3
23,4,0.3768748,1,0.8,R,1.3
23,4,0.8329915,0,0.2,R,1.4
23,4,0.292816,1,0.7,R,1.1
23,4,0.2733933,1,0.7,R,1.4
23,4,0.2334135,1,0.7,R,1.3
23,4,0.5012316,1,0.5,R,2.3
23,4,0.6081596,0,0.4,R,1.3
23,4,0.2531401,0,0.5,R,0.9
23,4,0.3323217,1,0.6,R,2.3
23,4,0.6940213,1,0.6,R,2.3
23,4,0.3251338,1,0.8,R,1.6
23,4,0.5283674,1,0.8,R,1.6
23,4,0.1962692,1,0.5,R,2.1
23,4,0.2854489,1,0.7,R,1.6
23,4,0.5740756,0,0.2,R,2.3
23,4,1.0490804,0,0.2,R,1.8
23,4,0.3085252,1,0.6,R,2.1
24,1,0.5366092,0,0.2,R,2.1
24,1,0.3048223,1,0.5,R,1.4
24,1,0.4734205,0,0.4,R,2.1
24,1,0.2830217,1,0.8,R,1.9
24,1,0.3213012,1,0.8,R,1.1
24,1,0.3906971,1,0.7,R,1.1
24,1,0.3681917,1,0.7,R,1.8
24,1,0.4446491,0,0.5,R,1.4
24,1,0.3533973,1,0.6,R,1.1
24,1,0.3889032,0,0.2,R,1.8
24,1,0.4567907,0,0.4,R,1.4
24,1,0.4077922,1,0.5,R,2.3
24,1,0.4693641,0,0.5,R,0.9
24,1,0.2864104,1,0.7,R,1.4
24,1,0.5526151,1,0.5,R,1.8
24,1,0.4865017,0,0.4,R,1.8
24,1,0.3365044,1,0.8,R,2.3
24,1,0.3886954,1,0.5,R,1.9
24,1,0.3065529,0,0.2,R,1.9
24,1,0.3147568,1,0.8,R,1.4
24,1,0.3614941,1,0.7,R,2.3
24,1,0.2572042,1,0.8,R,1.4
24,1,0.4657014,0,0.4,R,1.4
24,1,0.4895397,1,0.7,R,1.9
24,1,0.3985344,0,0.3,R,2.1
24,1,0.4292149,0,0.5,R,1.4
24,1,0.4004543,1,0.8,R,2.1
24,1,0.3743451,1,0.8,R,2.3
24,1,0.465764,0,0.2,R,1.6
24,1,0.3608798,0,0.3,R,0.9
24,1,0.4378997,0,0.5,R,1.6
24,1,0.4208125,1,0.7,R,2.1
24,1,0.5062545,0,0.6,R,2.1
24,1,0.278713,1,0.7,R,1.1
24,1,0.2844642,0,0.3,R,1.6
24,1,0.4414535,0,0.3,R,1.3
24,1,0.329667,0,0.4,R,2.3
24,1,0.4564109,1,0.6,R,2.3
24,1,0.4814594,0,0.6,R,2.1
24,1,0.369686,1,0.8,R,2.1
24,1,0.4005972,0,0.6,R,2.1
24,1,0.5537511,0,0.6,R,1.3
24,1,0.3462593,0,0.2,R,2.1
24,1,0.3576278,1,0.7,R,1.3
24,1,0.3697032,0,0.4,R,1.6
24,1,0.2926488,0,0.3,R,1.6
24,1,0.4055606,1,0.5,R,1.6
24,1,0.4336679,0,0.3,R,1.8
24,1,0.3934077,0,0.3,R,1.9
24,1,0.3485167,1,0.7,R,1.3
24,1,0.3660244,1,0.7,R,1.8
24,1,0.3977329,0,0.4,R,2.1
24,1,0.3982048,1,0.5,R,1.8
24,1,0.6013407,0,0.6,R,0.9
24,1,0.3496145,0,0.3,R,0.9
24,1,0.2656319,1,0.8,R,1.4
24,1,0.3825127,0,0.2,R,1.9
24,1,0.3122993,1,0.6,R,1.4
24,1,0.2736753,1,0.7,R,1.4
24,1,0.4937254,0,0.2,R,0.9
24,1,0.3206434,0,0.2,R,1.3
24,1,0.2885104,0,0.4,R,1.1
24,1,0.4815229,0,0.3,R,1.6
24,1,0.4976783,1,0.5,R,2.3
24,1,0.6456759,1,0.7,R,2.1
24,1,0.3576561,1,0.5,R,1.6
24,1,0.3379185,0,0.4,R,2.3
24,1,0.3766188,0,0.2,R,1.9
24,1,0.3217814,1,0.6,R,1.9
